U.S. Forest Service,,,,,
Forest Products Financial System,,,,,
Contracts - FPFS_12.1.S,,,,,
"On the July, 2020 Close",,,,,
Run Date: 08/14/2020 16:46:12 - For USFS Use Only,,,,,
"RegionCode","RegionName","ForestCode","ForestName","DistrictCode","DistrictName"
02,Rocky Mountain,06,Medicine Bow-Routt,04,Parks
02,Rocky Mountain,06,Medicine Bow-Routt,04,Parks
02,Rocky Mountain,06,Medicine Bow-Routt,04,Parks
02,Rocky Mountain,06,Medicine Bow-Routt,04,Parks
02,Rocky Mountain,06,Medicine Bow-Routt,04,Parks
02,Rocky Mountain,06,Medicine Bow-Routt,04,Parks
02,Rocky Mountain,06,Medicine Bow-Routt,04,Parks
02,Rocky Mountain,06,Medicine Bow-Routt,04,Parks
02,Rocky Mountain,06,Medicine Bow-Routt,04,Parks
02,Rocky Mountain,06,Medicine Bow-Routt,04,Parks
02,Rocky Mountain,06,Medicine Bow-Routt,04,Parks
02,Rocky Mountain,06,Medicine Bow-Routt,05,Laramie
02,Rocky Mountain,06,Medicine Bow-Routt,05,Laramie
02,Rocky Mountain,06,Medicine Bow-Routt,05,Laramie
02,Rocky Mountain,06,Medicine Bow-Routt,05,Laramie
02,Rocky Mountain,06,Medicine Bow-Routt,05,Laramie
02,Rocky Mountain,06,Medicine Bow-Routt,05,Laramie
02,Rocky Mountain,06,Medicine Bow-Routt,05,Laramie
02,Rocky Mountain,06,Medicine Bow-Routt,05,Laramie
02,Rocky Mountain,06,Medicine Bow-Routt,05,Laramie
02,Rocky Mountain,06,Medicine Bow-Routt,05,Laramie
02,Rocky Mountain,06,Medicine Bow-Routt,05,Laramie
02,Rocky Mountain,06,Medicine Bow-Routt,05,Laramie
02,Rocky Mountain,07,Nebraska,02,Pine Ridge
02,Rocky Mountain,07,Nebraska,02,Pine Ridge
02,Rocky Mountain,09,Rio Grande,03,Conejos Peak
02,Rocky Mountain,09,Rio Grande,03,Conejos Peak
02,Rocky Mountain,09,Rio Grande,03,Conejos Peak
02,Rocky Mountain,09,Rio Grande,03,Conejos Peak
02,Rocky Mountain,09,Rio Grande,03,Conejos Peak
02,Rocky Mountain,09,Rio Grande,03,Conejos Peak
02,Rocky Mountain,09,Rio Grande,03,Conejos Peak
02,Rocky Mountain,09,Rio Grande,03,Conejos Peak
02,Rocky Mountain,09,Rio Grande,03,Conejos Peak
02,Rocky Mountain,09,Rio Grande,03,Conejos Peak
02,Rocky Mountain,09,Rio Grande,03,Conejos Peak
02,Rocky Mountain,09,Rio Grande,03,Conejos Peak
02,Rocky Mountain,09,Rio Grande,04,Divide
02,Rocky Mountain,09,Rio Grande,04,Divide
02,Rocky Mountain,09,Rio Grande,04,Divide
02,Rocky Mountain,09,Rio Grande,04,Divide
02,Rocky Mountain,09,Rio Grande,04,Divide
02,Rocky Mountain,09,Rio Grande,04,Divide
02,Rocky Mountain,09,Rio Grande,04,Divide
02,Rocky Mountain,09,Rio Grande,04,Divide
02,Rocky Mountain,09,Rio Grande,04,Divide
02,Rocky Mountain,09,Rio Grande,04,Divide
02,Rocky Mountain,09,Rio Grande,04,Divide
02,Rocky Mountain,09,Rio Grande,04,Divide
02,Rocky Mountain,09,Rio Grande,04,Divide
02,Rocky Mountain,09,Rio Grande,04,Divide
02,Rocky Mountain,09,Rio Grande,04,Divide
02,Rocky Mountain,09,Rio Grande,07,Saguache
02,Rocky Mountain,09,Rio Grande,07,Saguache
02,Rocky Mountain,09,Rio Grande,07,Saguache
02,Rocky Mountain,09,Rio Grande,07,Saguache
02,Rocky Mountain,09,Rio Grande,07,Saguache
02,Rocky Mountain,09,Rio Grande,07,Saguache
02,Rocky Mountain,09,Rio Grande,07,Saguache
02,Rocky Mountain,09,Rio Grande,07,Saguache
02,Rocky Mountain,09,Rio Grande,07,Saguache
02,Rocky Mountain,09,Rio Grande,07,Saguache
02,Rocky Mountain,10,Arapaho-Roosevelt,05,Canyon Lakes
02,Rocky Mountain,10,Arapaho-Roosevelt,05,Canyon Lakes
02,Rocky Mountain,10,Arapaho-Roosevelt,05,Canyon Lakes
02,Rocky Mountain,10,Arapaho-Roosevelt,05,Canyon Lakes
02,Rocky Mountain,10,Arapaho-Roosevelt,05,Canyon Lakes
02,Rocky Mountain,10,Arapaho-Roosevelt,05,Canyon Lakes
02,Rocky Mountain,10,Arapaho-Roosevelt,05,Canyon Lakes
02,Rocky Mountain,10,Arapaho-Roosevelt,05,Canyon Lakes
02,Rocky Mountain,10,Arapaho-Roosevelt,05,Canyon Lakes
02,Rocky Mountain,10,Arapaho-Roosevelt,05,Canyon Lakes
02,Rocky Mountain,10,Arapaho-Roosevelt,08,Sulphur
02,Rocky Mountain,10,Arapaho-Roosevelt,08,Sulphur
02,Rocky Mountain,10,Arapaho-Roosevelt,08,Sulphur
02,Rocky Mountain,10,Arapaho-Roosevelt,08,Sulphur
02,Rocky Mountain,10,Arapaho-Roosevelt,08,Sulphur
02,Rocky Mountain,10,Arapaho-Roosevelt,08,Sulphur
02,Rocky Mountain,10,Arapaho-Roosevelt,08,Sulphur
02,Rocky Mountain,10,Arapaho-Roosevelt,08,Sulphur
02,Rocky Mountain,10,Arapaho-Roosevelt,08,Sulphur
02,Rocky Mountain,10,Arapaho-Roosevelt,08,Sulphur
02,Rocky Mountain,10,Arapaho-Roosevelt,08,Sulphur
02,Rocky Mountain,10,Arapaho-Roosevelt,08,Sulphur
02,Rocky Mountain,10,Arapaho-Roosevelt,08,Sulphur
02,Rocky Mountain,10,Arapaho-Roosevelt,08,Sulphur
02,Rocky Mountain,10,Arapaho-Roosevelt,08,Sulphur
02,Rocky Mountain,10,Arapaho-Roosevelt,08,Sulphur
02,Rocky Mountain,10,Arapaho-Roosevelt,08,Sulphur
02,Rocky Mountain,10,Arapaho-Roosevelt,08,Sulphur
02,Rocky Mountain,10,Arapaho-Roosevelt,08,Sulphur
02,Rocky Mountain,10,Arapaho-Roosevelt,08,Sulphur
02,Rocky Mountain,12,Pike & San Isabel Nfs & Cimarron-Comanche Grasslands,01,Leadville
02,Rocky Mountain,12,Pike & San Isabel Nfs & Cimarron-Comanche Grasslands,01,Leadville
02,Rocky Mountain,12,Pike & San Isabel Nfs & Cimarron-Comanche Grasslands,01,Leadville
02,Rocky Mountain,12,Pike & San Isabel Nfs & Cimarron-Comanche Grasslands,02,Salida
02,Rocky Mountain,12,Pike & San Isabel Nfs & Cimarron-Comanche Grasslands,02,Salida
02,Rocky Mountain,12,Pike & San Isabel Nfs & Cimarron-Comanche Grasslands,02,Salida
02,Rocky Mountain,12,Pike & San Isabel Nfs & Cimarron-Comanche Grasslands,02,Salida
02,Rocky Mountain,12,Pike & San Isabel Nfs & Cimarron-Comanche Grasslands,03,San Carlos
02,Rocky Mountain,12,Pike & San Isabel Nfs & Cimarron-Comanche Grasslands,03,San Carlos
02,Rocky Mountain,12,Pike & San Isabel Nfs & Cimarron-Comanche Grasslands,03,San Carlos
02,Rocky Mountain,12,Pike & San Isabel Nfs & Cimarron-Comanche Grasslands,03,San Carlos
02,Rocky Mountain,12,Pike & San Isabel Nfs & Cimarron-Comanche Grasslands,03,San Carlos
02,Rocky Mountain,12,Pike & San Isabel Nfs & Cimarron-Comanche Grasslands,09,Pikes Peak
02,Rocky Mountain,12,Pike & San Isabel Nfs & Cimarron-Comanche Grasslands,09,Pikes Peak
02,Rocky Mountain,12,Pike & San Isabel Nfs & Cimarron-Comanche Grasslands,09,Pikes Peak
02,Rocky Mountain,12,Pike & San Isabel Nfs & Cimarron-Comanche Grasslands,10,South Park
02,Rocky Mountain,12,Pike & San Isabel Nfs & Cimarron-Comanche Grasslands,10,South Park
02,Rocky Mountain,12,Pike & San Isabel Nfs & Cimarron-Comanche Grasslands,11,South Platte
02,Rocky Mountain,12,Pike & San Isabel Nfs & Cimarron-Comanche Grasslands,11,South Platte
02,Rocky Mountain,12,Pike & San Isabel Nfs & Cimarron-Comanche Grasslands,11,South Platte
02,Rocky Mountain,12,Pike & San Isabel Nfs & Cimarron-Comanche Grasslands,11,South Platte
02,Rocky Mountain,12,Pike & San Isabel Nfs & Cimarron-Comanche Grasslands,11,South Platte
02,Rocky Mountain,12,Pike & San Isabel Nfs & Cimarron-Comanche Grasslands,11,South Platte
02,Rocky Mountain,12,Pike & San Isabel Nfs & Cimarron-Comanche Grasslands,11,South Platte
02,Rocky Mountain,12,Pike & San Isabel Nfs & Cimarron-Comanche Grasslands,11,South Platte
02,Rocky Mountain,13,San Juan,05,Mancos-Dolores
02,Rocky Mountain,13,San Juan,05,Mancos-Dolores
02,Rocky Mountain,13,San Juan,05,Mancos-Dolores
02,Rocky Mountain,13,San Juan,05,Mancos-Dolores
02,Rocky Mountain,13,San Juan,05,Mancos-Dolores
02,Rocky Mountain,13,San Juan,05,Mancos-Dolores
02,Rocky Mountain,13,San Juan,05,Mancos-Dolores
02,Rocky Mountain,13,San Juan,05,Mancos-Dolores
02,Rocky Mountain,13,San Juan,05,Mancos-Dolores
02,Rocky Mountain,13,San Juan,05,Mancos-Dolores
02,Rocky Mountain,13,San Juan,05,Mancos-Dolores
02,Rocky Mountain,13,San Juan,05,Mancos-Dolores
02,Rocky Mountain,13,San Juan,05,Mancos-Dolores
02,Rocky Mountain,13,San Juan,05,Mancos-Dolores
02,Rocky Mountain,13,San Juan,05,Mancos-Dolores
02,Rocky Mountain,13,San Juan,05,Mancos-Dolores
02,Rocky Mountain,13,San Juan,05,Mancos-Dolores
02,Rocky Mountain,13,San Juan,05,Mancos-Dolores
02,Rocky Mountain,13,San Juan,05,Mancos-Dolores
02,Rocky Mountain,13,San Juan,05,Mancos-Dolores
02,Rocky Mountain,13,San Juan,05,Mancos-Dolores
02,Rocky Mountain,13,San Juan,05,Mancos-Dolores
02,Rocky Mountain,13,San Juan,05,Mancos-Dolores
02,Rocky Mountain,13,San Juan,05,Mancos-Dolores
02,Rocky Mountain,13,San Juan,05,Mancos-Dolores
02,Rocky Mountain,13,San Juan,06,Pagosa
02,Rocky Mountain,13,San Juan,06,Pagosa
02,Rocky Mountain,13,San Juan,06,Pagosa
02,Rocky Mountain,13,San Juan,06,Pagosa
02,Rocky Mountain,13,San Juan,06,Pagosa
02,Rocky Mountain,13,San Juan,06,Pagosa
02,Rocky Mountain,13,San Juan,06,Pagosa
02,Rocky Mountain,13,San Juan,06,Pagosa
02,Rocky Mountain,13,San Juan,06,Pagosa
02,Rocky Mountain,13,San Juan,06,Pagosa
02,Rocky Mountain,13,San Juan,06,Pagosa
02,Rocky Mountain,13,San Juan,06,Pagosa
02,Rocky Mountain,13,San Juan,06,Pagosa
02,Rocky Mountain,13,San Juan,06,Pagosa
02,Rocky Mountain,13,San Juan,06,Pagosa
02,Rocky Mountain,13,San Juan,06,Pagosa
02,Rocky Mountain,13,San Juan,06,Pagosa
02,Rocky Mountain,13,San Juan,06,Pagosa
02,Rocky Mountain,13,San Juan,06,Pagosa
02,Rocky Mountain,13,San Juan,06,Pagosa
02,Rocky Mountain,13,San Juan,08,Columbine
02,Rocky Mountain,13,San Juan,08,Columbine
02,Rocky Mountain,13,San Juan,08,Columbine
02,Rocky Mountain,13,San Juan,08,Columbine
02,Rocky Mountain,13,San Juan,08,Columbine
02,Rocky Mountain,14,Shoshone,01,Clarks Fork
02,Rocky Mountain,14,Shoshone,01,Clarks Fork
02,Rocky Mountain,14,Shoshone,01,Clarks Fork
02,Rocky Mountain,14,Shoshone,01,Clarks Fork
02,Rocky Mountain,14,Shoshone,01,Clarks Fork
02,Rocky Mountain,14,Shoshone,01,Clarks Fork
02,Rocky Mountain,14,Shoshone,02,Greybull
02,Rocky Mountain,14,Shoshone,02,Greybull
02,Rocky Mountain,14,Shoshone,02,Greybull
02,Rocky Mountain,14,Shoshone,02,Greybull
02,Rocky Mountain,14,Shoshone,02,Greybull
02,Rocky Mountain,14,Shoshone,03,Washakie
02,Rocky Mountain,14,Shoshone,03,Washakie
02,Rocky Mountain,14,Shoshone,03,Washakie
02,Rocky Mountain,14,Shoshone,03,Washakie
02,Rocky Mountain,14,Shoshone,05,Wind River
02,Rocky Mountain,14,Shoshone,05,Wind River
02,Rocky Mountain,14,Shoshone,05,Wind River
02,Rocky Mountain,14,Shoshone,05,Wind River
02,Rocky Mountain,14,Shoshone,05,Wind River
02,Rocky Mountain,14,Shoshone,05,Wind River
02,Rocky Mountain,14,Shoshone,05,Wind River
02,Rocky Mountain,14,Shoshone,05,Wind River
02,Rocky Mountain,14,Shoshone,05,Wind River
02,Rocky Mountain,14,Shoshone,05,Wind River
02,Rocky Mountain,14,Shoshone,05,Wind River
02,Rocky Mountain,15,White River,01,Aspen
02,Rocky Mountain,15,White River,01,Aspen
02,Rocky Mountain,15,White River,03,Sopris
02,Rocky Mountain,15,White River,03,Sopris
02,Rocky Mountain,15,White River,04,Eagle
02,Rocky Mountain,15,White River,04,Eagle
02,Rocky Mountain,15,White River,04,Eagle
02,Rocky Mountain,15,White River,04,Eagle
02,Rocky Mountain,15,White River,07,Holy Cross
02,Rocky Mountain,15,White River,07,Holy Cross
02,Rocky Mountain,15,White River,07,Holy Cross
02,Rocky Mountain,15,White River,07,Holy Cross
02,Rocky Mountain,15,White River,07,Holy Cross
02,Rocky Mountain,15,White River,07,Holy Cross
02,Rocky Mountain,15,White River,07,Holy Cross
02,Rocky Mountain,15,White River,07,Holy Cross
02,Rocky Mountain,15,White River,08,Rifle
02,Rocky Mountain,15,White River,08,Rifle
02,Rocky Mountain,15,White River,08,Rifle
02,Rocky Mountain,15,White River,08,Rifle
02,Rocky Mountain,15,White River,08,Rifle
02,Rocky Mountain,15,White River,10,Dillon
02,Rocky Mountain,15,White River,10,Dillon
02,Rocky Mountain,15,White River,10,Dillon
02,Rocky Mountain,15,White River,10,Dillon
02,Rocky Mountain,15,White River,10,Dillon
02,Rocky Mountain,15,White River,10,Dillon
02,Rocky Mountain,15,White River,10,Dillon
02,Rocky Mountain,15,White River,10,Dillon
02,Rocky Mountain,15,White River,10,Dillon
02,Rocky Mountain,15,White River,10,Dillon
02,Rocky Mountain,15,White River,10,Dillon
02,Rocky Mountain,15,White River,10,Dillon
02,Rocky Mountain,15,White River,10,Dillon
02,Rocky Mountain,15,White River,10,Dillon
02,Rocky Mountain,15,White River,10,Dillon
02,Rocky Mountain,15,White River,10,Dillon
02,Rocky Mountain,15,White River,10,Dillon
02,Rocky Mountain,15,White River,10,Dillon
02,Rocky Mountain,15,White River,10,Dillon
03,Southwestern,01,Apache-Sitgreaves,01,Alpine
03,Southwestern,01,Apache-Sitgreaves,01,Alpine
03,Southwestern,01,Apache-Sitgreaves,01,Alpine
03,Southwestern,01,Apache-Sitgreaves,01,Alpine
03,Southwestern,01,Apache-Sitgreaves,02,Black Mesa
03,Southwestern,01,Apache-Sitgreaves,02,Black Mesa
03,Southwestern,01,Apache-Sitgreaves,02,Black Mesa
03,Southwestern,01,Apache-Sitgreaves,02,Black Mesa
03,Southwestern,01,Apache-Sitgreaves,02,Black Mesa
03,Southwestern,01,Apache-Sitgreaves,02,Black Mesa
03,Southwestern,01,Apache-Sitgreaves,02,Black Mesa
03,Southwestern,01,Apache-Sitgreaves,02,Black Mesa
03,Southwestern,01,Apache-Sitgreaves,02,Black Mesa
03,Southwestern,01,Apache-Sitgreaves,02,Black Mesa
03,Southwestern,01,Apache-Sitgreaves,02,Black Mesa
03,Southwestern,01,Apache-Sitgreaves,02,Black Mesa
03,Southwestern,01,Apache-Sitgreaves,02,Black Mesa
03,Southwestern,01,Apache-Sitgreaves,02,Black Mesa
03,Southwestern,01,Apache-Sitgreaves,02,Black Mesa
03,Southwestern,01,Apache-Sitgreaves,02,Black Mesa
03,Southwestern,01,Apache-Sitgreaves,06,Springerville
03,Southwestern,01,Apache-Sitgreaves,06,Springerville
03,Southwestern,01,Apache-Sitgreaves,06,Springerville
03,Southwestern,01,Apache-Sitgreaves,07,Lakeside
03,Southwestern,01,Apache-Sitgreaves,07,Lakeside
03,Southwestern,01,Apache-Sitgreaves,07,Lakeside
03,Southwestern,01,Apache-Sitgreaves,07,Lakeside
03,Southwestern,01,Apache-Sitgreaves,07,Lakeside
03,Southwestern,01,Apache-Sitgreaves,07,Lakeside
03,Southwestern,01,Apache-Sitgreaves,07,Lakeside
03,Southwestern,01,Apache-Sitgreaves,07,Lakeside
03,Southwestern,01,Apache-Sitgreaves,07,Lakeside
03,Southwestern,01,Apache-Sitgreaves,07,Lakeside
03,Southwestern,01,Apache-Sitgreaves,07,Lakeside
03,Southwestern,01,Apache-Sitgreaves,07,Lakeside
03,Southwestern,02,Carson,04,Camino Real
03,Southwestern,02,Carson,06,Tres Piedras
03,Southwestern,02,Carson,06,Tres Piedras
03,Southwestern,02,Carson,06,Tres Piedras
03,Southwestern,02,Carson,06,Tres Piedras
03,Southwestern,02,Carson,06,Tres Piedras
03,Southwestern,03,Cibola,02,Mt. Taylor
03,Southwestern,03,Cibola,02,Mt. Taylor
03,Southwestern,03,Cibola,02,Mt. Taylor
03,Southwestern,03,Cibola,02,Mt. Taylor
03,Southwestern,03,Cibola,02,Mt. Taylor
03,Southwestern,03,Cibola,02,Mt. Taylor
03,Southwestern,03,Cibola,02,Mt. Taylor
03,Southwestern,03,Cibola,02,Mt. Taylor
03,Southwestern,03,Cibola,02,Mt. Taylor
03,Southwestern,04,Coconino,07,Mogollon Rim
03,Southwestern,04,Coconino,07,Mogollon Rim
03,Southwestern,04,Coconino,07,Mogollon Rim
03,Southwestern,04,Coconino,07,Mogollon Rim
03,Southwestern,04,Coconino,07,Mogollon Rim
03,Southwestern,04,Coconino,07,Mogollon Rim
03,Southwestern,04,Coconino,07,Mogollon Rim
03,Southwestern,04,Coconino,08,Flagstaff
03,Southwestern,04,Coconino,08,Flagstaff
03,Southwestern,04,Coconino,08,Flagstaff
03,Southwestern,04,Coconino,08,Flagstaff
03,Southwestern,04,Coconino,08,Flagstaff
03,Southwestern,04,Coconino,08,Flagstaff
03,Southwestern,04,Coconino,08,Flagstaff
03,Southwestern,04,Coconino,08,Flagstaff
03,Southwestern,04,Coconino,08,Flagstaff
03,Southwestern,04,Coconino,08,Flagstaff
03,Southwestern,04,Coconino,08,Flagstaff
03,Southwestern,04,Coconino,08,Flagstaff
03,Southwestern,04,Coconino,08,Flagstaff
03,Southwestern,04,Coconino,08,Flagstaff
03,Southwestern,04,Coconino,08,Flagstaff
03,Southwestern,04,Coconino,08,Flagstaff
03,Southwestern,04,Coconino,08,Flagstaff
03,Southwestern,04,Coconino,08,Flagstaff
03,Southwestern,04,Coconino,08,Flagstaff
03,Southwestern,04,Coconino,08,Flagstaff
03,Southwestern,04,Coconino,08,Flagstaff
03,Southwestern,04,Coconino,08,Flagstaff
03,Southwestern,04,Coconino,08,Flagstaff
03,Southwestern,04,Coconino,08,Flagstaff
03,Southwestern,04,Coconino,08,Flagstaff
03,Southwestern,05,Coronado,04,Safford
03,Southwestern,06,Gila,06,Reserve
03,Southwestern,06,Gila,06,Reserve
03,Southwestern,06,Gila,06,Reserve
03,Southwestern,06,Gila,06,Reserve
03,Southwestern,06,Gila,06,Reserve
03,Southwestern,07,Kaibab,01,Williams
03,Southwestern,07,Kaibab,01,Williams
03,Southwestern,07,Kaibab,01,Williams
03,Southwestern,07,Kaibab,01,Williams
03,Southwestern,07,Kaibab,01,Williams
03,Southwestern,07,Kaibab,01,Williams
03,Southwestern,07,Kaibab,01,Williams
03,Southwestern,07,Kaibab,01,Williams
03,Southwestern,07,Kaibab,01,Williams
03,Southwestern,07,Kaibab,01,Williams
03,Southwestern,07,Kaibab,01,Williams
03,Southwestern,07,Kaibab,01,Williams
03,Southwestern,07,Kaibab,01,Williams
03,Southwestern,07,Kaibab,01,Williams
03,Southwestern,07,Kaibab,01,Williams
03,Southwestern,07,Kaibab,01,Williams
03,Southwestern,07,Kaibab,01,Williams
03,Southwestern,07,Kaibab,03,North Kaibab
03,Southwestern,07,Kaibab,03,North Kaibab
03,Southwestern,07,Kaibab,03,North Kaibab
03,Southwestern,07,Kaibab,03,North Kaibab
03,Southwestern,07,Kaibab,03,North Kaibab
03,Southwestern,07,Kaibab,03,North Kaibab
03,Southwestern,07,Kaibab,03,North Kaibab
03,Southwestern,07,Kaibab,03,North Kaibab
03,Southwestern,07,Kaibab,03,North Kaibab
03,Southwestern,07,Kaibab,03,North Kaibab
03,Southwestern,07,Kaibab,03,North Kaibab
03,Southwestern,07,Kaibab,03,North Kaibab
03,Southwestern,08,Lincoln,01,Smokey Bear
03,Southwestern,08,Lincoln,01,Smokey Bear
03,Southwestern,08,Lincoln,01,Smokey Bear
03,Southwestern,08,Lincoln,02,Sacramento
03,Southwestern,08,Lincoln,02,Sacramento
03,Southwestern,08,Lincoln,02,Sacramento
03,Southwestern,08,Lincoln,02,Sacramento
03,Southwestern,08,Lincoln,02,Sacramento
03,Southwestern,08,Lincoln,02,Sacramento
03,Southwestern,08,Lincoln,02,Sacramento
03,Southwestern,08,Lincoln,02,Sacramento
03,Southwestern,08,Lincoln,02,Sacramento
03,Southwestern,09,Prescott,03,Bradshaw
03,Southwestern,09,Prescott,03,Bradshaw
03,Southwestern,09,Prescott,05,Verde
03,Southwestern,10,Santa Fe,01,Coyote
03,Southwestern,10,Santa Fe,01,Coyote
03,Southwestern,10,Santa Fe,01,Coyote
03,Southwestern,10,Santa Fe,01,Coyote
03,Southwestern,10,Santa Fe,01,Coyote
03,Southwestern,10,Santa Fe,03,Jemez
03,Southwestern,10,Santa Fe,03,Jemez
03,Southwestern,10,Santa Fe,03,Jemez
03,Southwestern,10,Santa Fe,03,Jemez
03,Southwestern,10,Santa Fe,03,Jemez
03,Southwestern,10,Santa Fe,03,Jemez
03,Southwestern,10,Santa Fe,03,Jemez
03,Southwestern,12,Tonto,04,Payson
03,Southwestern,12,Tonto,04,Payson
03,Southwestern,12,Tonto,04,Payson
03,Southwestern,12,Tonto,04,Payson
03,Southwestern,12,Tonto,04,Payson
03,Southwestern,12,Tonto,04,Payson
03,Southwestern,12,Tonto,04,Payson
03,Southwestern,12,Tonto,04,Payson
03,Southwestern,12,Tonto,04,Payson
03,Southwestern,12,Tonto,04,Payson
03,Southwestern,12,Tonto,04,Payson
03,Southwestern,12,Tonto,05,Pleasant Valle
04,Intermountain,01,Ashley,01,Flaming Gorge
04,Intermountain,01,Ashley,01,Flaming Gorge
04,Intermountain,01,Ashley,01,Flaming Gorge
04,Intermountain,01,Ashley,01,Flaming Gorge
04,Intermountain,01,Ashley,02,Vernal
04,Intermountain,01,Ashley,02,Vernal
04,Intermountain,01,Ashley,02,Vernal
04,Intermountain,01,Ashley,02,Vernal
04,Intermountain,01,Ashley,02,Vernal
04,Intermountain,01,Ashley,02,Vernal
04,Intermountain,01,Ashley,02,Vernal
04,Intermountain,01,Ashley,02,Vernal
04,Intermountain,01,Ashley,02,Vernal
04,Intermountain,01,Ashley,02,Vernal
04,Intermountain,01,Ashley,02,Vernal
04,Intermountain,01,Ashley,02,Vernal
04,Intermountain,01,Ashley,02,Vernal
04,Intermountain,01,Ashley,02,Vernal
04,Intermountain,01,Ashley,02,Vernal
04,Intermountain,01,Ashley,02,Vernal
04,Intermountain,01,Ashley,03,Roosevelt
04,Intermountain,01,Ashley,04,Duchesne
04,Intermountain,01,Ashley,04,Duchesne
04,Intermountain,01,Ashley,04,Duchesne
04,Intermountain,01,Ashley,04,Duchesne
04,Intermountain,02,Boise,01,Mountain Home
04,Intermountain,02,Boise,01,Mountain Home
04,Intermountain,02,Boise,01,Mountain Home
04,Intermountain,02,Boise,01,Mountain Home
04,Intermountain,02,Boise,01,Mountain Home
04,Intermountain,02,Boise,03,Idaho City
04,Intermountain,02,Boise,03,Idaho City
04,Intermountain,02,Boise,03,Idaho City
04,Intermountain,02,Boise,03,Idaho City
04,Intermountain,02,Boise,03,Idaho City
04,Intermountain,02,Boise,03,Idaho City
04,Intermountain,02,Boise,03,Idaho City
04,Intermountain,02,Boise,03,Idaho City
04,Intermountain,02,Boise,03,Idaho City
04,Intermountain,02,Boise,03,Idaho City
04,Intermountain,02,Boise,03,Idaho City
04,Intermountain,02,Boise,03,Idaho City
04,Intermountain,02,Boise,03,Idaho City
04,Intermountain,02,Boise,03,Idaho City
04,Intermountain,02,Boise,03,Idaho City
04,Intermountain,02,Boise,03,Idaho City
04,Intermountain,02,Boise,03,Idaho City
04,Intermountain,02,Boise,03,Idaho City
04,Intermountain,02,Boise,03,Idaho City
04,Intermountain,02,Boise,03,Idaho City
04,Intermountain,02,Boise,03,Idaho City
04,Intermountain,02,Boise,03,Idaho City
04,Intermountain,02,Boise,03,Idaho City
04,Intermountain,02,Boise,03,Idaho City
04,Intermountain,02,Boise,03,Idaho City
04,Intermountain,02,Boise,03,Idaho City
04,Intermountain,02,Boise,03,Idaho City
04,Intermountain,02,Boise,03,Idaho City
04,Intermountain,02,Boise,03,Idaho City
04,Intermountain,02,Boise,03,Idaho City
04,Intermountain,02,Boise,04,Cascade
04,Intermountain,02,Boise,04,Cascade
04,Intermountain,02,Boise,04,Cascade
04,Intermountain,02,Boise,05,Lowman
04,Intermountain,02,Boise,05,Lowman
04,Intermountain,02,Boise,05,Lowman
04,Intermountain,02,Boise,05,Lowman
04,Intermountain,02,Boise,05,Lowman
04,Intermountain,02,Boise,06,Emmett
04,Intermountain,02,Boise,06,Emmett
04,Intermountain,02,Boise,06,Emmett
04,Intermountain,02,Boise,06,Emmett
04,Intermountain,02,Boise,06,Emmett
04,Intermountain,02,Boise,06,Emmett
04,Intermountain,02,Boise,06,Emmett
04,Intermountain,02,Boise,06,Emmett
04,Intermountain,02,Boise,06,Emmett
04,Intermountain,02,Boise,06,Emmett
04,Intermountain,02,Boise,06,Emmett
04,Intermountain,02,Boise,06,Emmett
04,Intermountain,02,Boise,06,Emmett
04,Intermountain,02,Boise,06,Emmett
04,Intermountain,02,Boise,06,Emmett
04,Intermountain,02,Boise,06,Emmett
04,Intermountain,02,Boise,06,Emmett
04,Intermountain,03,Bridger-Teton,01,Kemmerer
04,Intermountain,03,Bridger-Teton,01,Kemmerer
04,Intermountain,03,Bridger-Teton,01,Kemmerer
04,Intermountain,03,Bridger-Teton,01,Kemmerer
04,Intermountain,03,Bridger-Teton,02,Big Piney
04,Intermountain,03,Bridger-Teton,02,Big Piney
04,Intermountain,03,Bridger-Teton,03,Greys River
04,Intermountain,03,Bridger-Teton,04,Jackson
04,Intermountain,03,Bridger-Teton,04,Jackson
04,Intermountain,03,Bridger-Teton,07,Pinedale
04,Intermountain,03,Bridger-Teton,07,Pinedale
04,Intermountain,03,Bridger-Teton,07,Pinedale
04,Intermountain,03,Bridger-Teton,07,Pinedale
04,Intermountain,03,Bridger-Teton,07,Pinedale
04,Intermountain,03,Bridger-Teton,07,Pinedale
04,Intermountain,03,Bridger-Teton,07,Pinedale
04,Intermountain,03,Bridger-Teton,07,Pinedale
04,Intermountain,03,Bridger-Teton,07,Pinedale
04,Intermountain,03,Bridger-Teton,07,Pinedale
04,Intermountain,07,Dixie,02,Cedar City
04,Intermountain,07,Dixie,02,Cedar City
04,Intermountain,07,Dixie,02,Cedar City
04,Intermountain,07,Dixie,02,Cedar City
04,Intermountain,07,Dixie,02,Cedar City
04,Intermountain,07,Dixie,02,Cedar City
04,Intermountain,07,Dixie,02,Cedar City
04,Intermountain,07,Dixie,02,Cedar City
04,Intermountain,07,Dixie,02,Cedar City
04,Intermountain,07,Dixie,02,Cedar City
04,Intermountain,07,Dixie,02,Cedar City
04,Intermountain,07,Dixie,02,Cedar City
04,Intermountain,07,Dixie,02,Cedar City
04,Intermountain,07,Dixie,02,Cedar City
04,Intermountain,07,Dixie,02,Cedar City
04,Intermountain,07,Dixie,02,Cedar City
04,Intermountain,07,Dixie,02,Cedar City
04,Intermountain,07,Dixie,02,Cedar City
